Code région,Nom de la région,Code département,Code arrondissement,Code canton,Code commune,Nom de la commune,Population municipale,Population comptée à part,Population totale
25,Basse-Normandie,50,4,46,635,Vidouville,123,4,127
25,Basse-Normandie,50,2,37,636,Vierville,44,4,48
25,Basse-Normandie,50,4,26,637,Villebaudon,284,2,286
25,Basse-Normandie,50,1,24,638,Villechien,201,4,205
25,Basse-Normandie,50,4,48,639,Villedieu-les-Poêles,3895,144,4039
25,Basse-Normandie,50,4,31,641,Villiers-Fossard,516,18,534
25,Basse-Normandie,50,1,33,640,Villiers-le-Pré,192,9,201
25,Basse-Normandie,50,3,16,642,Vindefontaine,294,12,306
25,Basse-Normandie,50,2,50,643,Virandeville,793,29,822
25,Basse-Normandie,50,1,32,644,Virey,1011,21,1032
25,Basse-Normandie,50,2,07,646,Le Vrétot,556,4,560
25,Basse-Normandie,50,1,15,647,Yquelon,981,42,1023
25,Basse-Normandie,50,2,47,648,Yvetot-Bocage,1076,39,1115
21,Champagne-Ardenne,51,4,33,001,Ablancourt,152,4,156
21,Champagne-Ardenne,51,1,35,003,Aigny,229,4,233
21,Champagne-Ardenne,51,2,01,004,Allemanche-Launay-et-Soyer,104,2,106
21,Champagne-Ardenne,51,2,25,005,Allemant,167,2,169
21,Champagne-Ardenne,51,4,15,006,Alliancelles,145,4,149
21,Champagne-Ardenne,51,2,03,007,Ambonnay,932,16,948
21,Champagne-Ardenne,51,4,24,008,Ambrières,229,4,233
21,Champagne-Ardenne,51,2,01,009,Anglure,874,19,893
21,Champagne-Ardenne,51,2,13,010,Angluzelles-et-Courcelles,136,2,138
21,Champagne-Ardenne,51,3,07,012,Anthenay,62,1,63
21,Champagne-Ardenne,51,3,31,013,Aougny,98,1,99
21,Champagne-Ardenne,51,3,14,014,Arcis-le-Ponsart,269,4,273
21,Champagne-Ardenne,51,5,23,015,Argers,106,3,109
21,Champagne-Ardenne,51,4,24,016,Arrigny,269,6,275
21,Champagne-Ardenne,51,4,24,017,Arzillières-Neuville,342,8,350
21,Champagne-Ardenne,51,1,10,018,Athis,822,12,834
21,Champagne-Ardenne,51,3,04,019,Aubérive,198,4,202
21,Champagne-Ardenne,51,3,31,020,Aubilly,51,1,52
21,Champagne-Ardenne,51,4,33,022,Aulnay-l'Aître,137,4,141
21,Champagne-Ardenne,51,1,10,023,Aulnay-sur-Marne,225,5,230
21,Champagne-Ardenne,51,3,05,025,Auménancourt,888,8,896
21,Champagne-Ardenne,51,5,08,027,Auve,235,22,257
21,Champagne-Ardenne,51,2,03,028,Avenay-Val-d'Or,930,15,945
21,Champagne-Ardenne,51,2,02,029,Avize,1640,142,1782
21,Champagne-Ardenne,51,2,03,030,Ay,4134,59,4193
21,Champagne-Ardenne,51,3,30,031,Baconnes,283,7,290
21,Champagne-Ardenne,51,2,01,032,Bagneux,497,3,500
21,Champagne-Ardenne,51,2,18,033,Le Baizil,267,2,269
21,Champagne-Ardenne,51,2,18,034,Bannay,22,1,23
21,Champagne-Ardenne,51,2,13,035,Bannes,264,4,268
21,Champagne-Ardenne,51,2,25,036,Barbonne-Fayel,491,15,506
21,Champagne-Ardenne,51,3,14,037,Baslieux-lès-Fismes,293,5,298
21,Champagne-Ardenne,51,3,07,038,Baslieux-sous-Châtillon,205,2,207
21,Champagne-Ardenne,51,4,15,039,Bassu,128,8,136
21,Champagne-Ardenne,51,4,15,040,Bassuet,270,9,279
21,Champagne-Ardenne,51,2,01,041,Baudement,115,1,116
21,Champagne-Ardenne,51,2,18,042,Baye,380,9,389
21,Champagne-Ardenne,51,3,05,043,Bazancourt,1965,22,1987
21,Champagne-Ardenne,51,3,30,044,Beaumont-sur-Vesle,713,20,733
21,Champagne-Ardenne,51,2,18,045,Beaunay,99,2,101
21,Champagne-Ardenne,51,3,04,046,Beine-Nauroy,1046,26,1072
21,Champagne-Ardenne,51,5,08,047,Belval-en-Argonne,56,0,56
21,Champagne-Ardenne,51,3,07,048,Belval-sous-Châtillon,170,5,175
21,Champagne-Ardenne,51,1,29,049,Bergères-lès-Vertus,559,19,578
21,Champagne-Ardenne,51,2,17,050,Bergères-sous-Montmirail,139,1,140
21,Champagne-Ardenne,51,3,05,051,Berméricourt,137,3,140
21,Champagne-Ardenne,51,3,04,052,Berru,503,3,506
21,Champagne-Ardenne,51,5,32,053,Berzieux,74,0,74
21,Champagne-Ardenne,51,3,04,054,Bétheniville,1061,13,1074
21,Champagne-Ardenne,51,3,22,055,Bétheny,6412,88,6500
21,Champagne-Ardenne,51,2,12,056,Bethon,270,6,276
21,Champagne-Ardenne,51,4,15,057,Bettancourt-la-Longue,88,4,92
21,Champagne-Ardenne,51,3,38,058,Bezannes,1334,80,1414
21,Champagne-Ardenne,51,4,33,059,Bignicourt-sur-Marne,397,9,406
21,Champagne-Ardenne,51,4,28,060,Bignicourt-sur-Saulx,163,1,164
21,Champagne-Ardenne,51,1,27,061,Billy-le-Grand,103,8,111
21,Champagne-Ardenne,51,5,32,062,Binarville,108,2,110
21,Champagne-Ardenne,51,3,07,063,Binson-et-Orquigny,170,0,170
21,Champagne-Ardenne,51,2,03,064,Bisseuil,648,12,660
21,Champagne-Ardenne,51,4,34,065,Blacy,658,19,677
21,Champagne-Ardenne,51,4,24,066,Blaise-sous-Arzillières,348,31,379
21,Champagne-Ardenne,51,4,28,068,Blesme,190,2,192
21,Champagne-Ardenne,51,3,31,069,Bligny,108,3,111
21,Champagne-Ardenne,51,2,17,070,Boissy-le-Repos,207,4,211
21,Champagne-Ardenne,51,2,12,071,Bouchy-Saint-Genest,159,1,160
21,Champagne-Ardenne,51,3,31,072,Bouilly,164,3,167
21,Champagne-Ardenne,51,3,31,073,Bouleuse,168,1,169
21,Champagne-Ardenne,51,3,05,074,Boult-sur-Suippe,1580,23,1603
21,Champagne-Ardenne,51,3,05,075,Bourgogne,1019,15,1034
21,Champagne-Ardenne,51,2,09,076,Boursault,465,4,469
21,Champagne-Ardenne,51,3,14,077,Bouvancourt,174,4,178
21,Champagne-Ardenne,51,1,27,078,Bouy,462,11,473
21,Champagne-Ardenne,51,2,03,079,Bouzy,951,17,968
21,Champagne-Ardenne,51,4,24,080,Brandonvillers,150,3,153
21,Champagne-Ardenne,51,3,31,081,Branscourt,243,3,246
21,Champagne-Ardenne,51,5,23,083,Braux-Saint-Remy,82,1,83
21,Champagne-Ardenne,51,5,23,082,Braux-Sainte-Cohière,81,1,82
21,Champagne-Ardenne,51,4,26,084,Bréban,86,5,91
21,Champagne-Ardenne,51,3,14,086,Breuil,299,3,302
21,Champagne-Ardenne,51,2,09,085,Le Breuil,380,7,387
21,Champagne-Ardenne,51,1,10,087,Breuvery-sur-Coole,205,10,215
21,Champagne-Ardenne,51,3,05,088,Brimont,447,13,460
21,Champagne-Ardenne,51,3,31,089,Brouillet,91,0,91
21,Champagne-Ardenne,51,2,13,090,Broussy-le-Grand,300,9,309
21,Champagne-Ardenne,51,2,25,091,Broussy-le-Petit,140,1,141
21,Champagne-Ardenne,51,2,25,092,Broyes,395,10,405
21,Champagne-Ardenne,51,2,02,093,Brugny-Vaudancourt,433,5,438
21,Champagne-Ardenne,51,4,28,094,Brusson,216,2,218
21,Champagne-Ardenne,51,4,28,095,Le Buisson,93,0,93
21,Champagne-Ardenne,51,1,27,097,Bussy-le-Château,163,6,169
21,Champagne-Ardenne,51,4,15,098,Bussy-le-Repos,111,3,114
21,Champagne-Ardenne,51,1,10,099,Bussy-Lettrée,309,8,317
21,Champagne-Ardenne,51,2,18,100,La Caure,84,1,85
21,Champagne-Ardenne,51,3,05,101,Caurel,650,13,663
21,Champagne-Ardenne,51,3,05,102,Cauroy-lès-Hermonville,473,6,479
21,Champagne-Ardenne,51,2,01,103,La Celle-sous-Chantemerle,165,1,166
21,Champagne-Ardenne,51,5,32,104,Cernay-en-Dormois,150,0,150
21,Champagne-Ardenne,51,3,04,105,Cernay-lès-Reims,1326,26,1352
21,Champagne-Ardenne,51,1,10,106,Cernon,130,3,133
21,Champagne-Ardenne,51,1,29,107,Chaintrix-Bierges,265,6,271
21,Champagne-Ardenne,51,1,96,108,Châlons-en-Champagne,46138,1429,47567
21,Champagne-Ardenne,51,3,14,109,Châlons-sur-Vesle,160,7,167
21,Champagne-Ardenne,51,2,18,110,Chaltrait,79,1,80
21,Champagne-Ardenne,51,3,31,111,Chambrecy,143,1,144
21,Champagne-Ardenne,51,3,30,112,Chamery,390,15,405
21,Champagne-Ardenne,51,2,18,113,Champaubert,133,3,136
21,Champagne-Ardenne,51,3,30,115,Champfleury,532,10,542
21,Champagne-Ardenne,51,2,12,116,Champguyon,250,7,257
21,Champagne-Ardenne,51,1,10,117,Champigneul-Champagne,278,6,284
21,Champagne-Ardenne,51,3,41,118,Champigny,1266,23,1289
21,Champagne-Ardenne,51,2,03,119,Champillon,516,15,531
21,Champagne-Ardenne,51,3,07,120,Champlat-et-Boujacourt,143,2,145
21,Champagne-Ardenne,51,2,09,121,Champvoisy,221,5,226
21,Champagne-Ardenne,51,4,15,122,Changy,116,7,123
21,Champagne-Ardenne,51,2,12,124,Chantemerle,56,2,58
21,Champagne-Ardenne,51,4,26,125,Chapelaine,54,2,56
21,Champagne-Ardenne,51,5,23,126,La Chapelle-Felcourt,68,1,69
21,Champagne-Ardenne,51,2,01,127,La Chapelle-Lasson,86,3,89
21,Champagne-Ardenne,51,2,18,128,La Chapelle-sous-Orbais,47,2,49
21,Champagne-Ardenne,51,2,17,129,Charleville,241,7,248
21,Champagne-Ardenne,51,4,15,130,Charmont,225,7,232
21,Champagne-Ardenne,51,5,08,132,Les Charmontois,138,5,143
21,Champagne-Ardenne,51,5,08,133,Le Châtelier,58,7,65
21,Champagne-Ardenne,51,4,24,134,Châtelraould-Saint-Louvent,232,10,242
21,Champagne-Ardenne,51,4,24,135,Châtillon-sur-Broué,66,0,66
21,Champagne-Ardenne,51,3,07,136,Châtillon-sur-Marne,702,139,841
21,Champagne-Ardenne,51,2,12,137,Châtillon-sur-Morin,191,3,194
21,Champagne-Ardenne,51,5,23,138,Châtrices,34,1,35
21,Champagne-Ardenne,51,5,23,139,Chaudefontaine,322,12,334
21,Champagne-Ardenne,51,3,31,140,Chaumuzy,320,3,323
21,Champagne-Ardenne,51,4,33,141,La Chaussée-sur-Marne,672,22,694
21,Champagne-Ardenne,51,2,02,142,Chavot-Courcourt,381,11,392
21,Champagne-Ardenne,51,5,08,143,Le Chemin,42,1,43
21,Champagne-Ardenne,51,4,28,144,Cheminon,630,15,645
21,Champagne-Ardenne,51,3,14,145,Chenay,281,13,294
21,Champagne-Ardenne,51,1,10,146,Cheniers,113,2,115
21,Champagne-Ardenne,51,1,27,147,La Cheppe,340,16,356
21,Champagne-Ardenne,51,1,10,148,Cheppes-la-Prairie,185,2,187
21,Champagne-Ardenne,51,1,16,149,Chepy,384,14,398
21,Champagne-Ardenne,51,1,10,150,Cherville,92,3,95
21,Champagne-Ardenne,51,2,25,151,Chichey,159,4,163
21,Champagne-Ardenne,51,3,30,152,Chigny-les-Roses,512,2,514
21,Champagne-Ardenne,51,2,37,153,Chouilly,1005,13,1018
21,Champagne-Ardenne,51,1,29,154,Clamanges,210,6,216
21,Champagne-Ardenne,51,2,01,155,Clesles,579,4,583
21,Champagne-Ardenne,51,4,28,156,Cloyes-sur-Marne,113,4,117
21,Champagne-Ardenne,51,2,18,157,Coizard-Joches,88,3,91
21,Champagne-Ardenne,51,1,36,160,Compertrix,1216,39,1255
21,Champagne-Ardenne,51,1,35,161,Condé-sur-Marne,692,8,700
21,Champagne-Ardenne,51,2,01,162,Conflans-sur-Seine,674,14,688
21,Champagne-Ardenne,51,2,18,163,Congy,271,8,279
21,Champagne-Ardenne,51,2,13,164,Connantray-Vaurefroy,189,5,194
21,Champagne-Ardenne,51,2,13,165,Connantre,1078,40,1118
21,Champagne-Ardenne,51,5,08,166,Contault,70,3,73
21,Champagne-Ardenne,51,4,26,167,Coole,140,4,144
21,Champagne-Ardenne,51,1,36,168,Coolus,225,7,232
21,Champagne-Ardenne,51,4,26,169,Corbeil,102,2,104
21,Champagne-Ardenne,51,2,17,170,Corfélix,105,2,107
21,Champagne-Ardenne,51,3,05,171,Cormicy,1400,29,1429
21,Champagne-Ardenne,51,3,40,172,Cormontreuil,6248,89,6337
21,Champagne-Ardenne,51,2,03,173,Cormoyeux,120,4,124
21,Champagne-Ardenne,51,2,18,174,Corribert,54,1,55
21,Champagne-Ardenne,51,2,17,175,Corrobert,175,6,181
21,Champagne-Ardenne,51,2,13,176,Corroy,142,2,144
21,Champagne-Ardenne,51,3,31,177,Coulommes-la-Montagne,214,5,219
21,Champagne-Ardenne,51,1,10,178,Coupetz,81,3,84
21,Champagne-Ardenne,51,1,16,179,Coupéville,161,3,164
21,Champagne-Ardenne,51,3,31,181,Courcelles-Sapicourt,285,3,288
21,Champagne-Ardenne,51,2,13,182,Courcemain,130,1,131
21,Champagne-Ardenne,51,3,05,183,Courcy,1321,21,1342
21,Champagne-Ardenne,51,4,34,184,Courdemanges,418,14,432
21,Champagne-Ardenne,51,2,12,185,Courgivaux,264,7,271
21,Champagne-Ardenne,51,2,18,186,Courjeonnet,52,1,53
21,Champagne-Ardenne,51,3,14,187,Courlandon,287,1,288
21,Champagne-Ardenne,51,3,31,188,Courmas,177,4,181
21,Champagne-Ardenne,51,3,07,190,Courtagnon,67,3,70
21,Champagne-Ardenne,51,5,23,191,Courtémont,65,0,65
21,Champagne-Ardenne,51,2,09,192,Courthiézy,335,12,347
21,Champagne-Ardenne,51,1,16,193,Courtisols,2571,109,2680
21,Champagne-Ardenne,51,3,14,194,Courville,450,4,454
21,Champagne-Ardenne,51,4,33,195,Couvrot,856,21,877
21,Champagne-Ardenne,51,2,02,196,Cramant,889,8,897
21,Champagne-Ardenne,51,5,23,197,La Croix-en-Champagne,61,3,64
21,Champagne-Ardenne,51,3,14,198,Crugny,606,10,616
21,Champagne-Ardenne,51,3,07,199,Cuchery,394,3,397
21,Champagne-Ardenne,51,2,02,200,Cuis,399,10,409
21,Champagne-Ardenne,51,3,07,201,Cuisles,139,1,140
21,Champagne-Ardenne,51,2,03,202,Cumières,840,13,853
21,Champagne-Ardenne,51,1,27,203,Cuperly,222,5,227
21,Champagne-Ardenne,51,2,37,204,Damery,1492,21,1513
21,Champagne-Ardenne,51,1,27,205,Dampierre-au-Temple,263,12,275
21,Champagne-Ardenne,51,5,08,206,Dampierre-le-Château,102,3,105
21,Champagne-Ardenne,51,1,16,208,Dampierre-sur-Moivre,118,3,121
21,Champagne-Ardenne,51,2,03,210,Dizy,1676,43,1719
21,Champagne-Ardenne,51,5,23,211,Dommartin-Dampierre,72,0,72
21,Champagne-Ardenne,51,4,26,212,Dommartin-Lettrée,158,3,161
21,Champagne-Ardenne,51,5,23,213,Dommartin-sous-Hans,52,2,54
21,Champagne-Ardenne,51,5,08,214,Dommartin-Varimont,137,3,140
21,Champagne-Ardenne,51,4,28,215,Dompremy,114,2,116
21,Champagne-Ardenne,51,3,04,216,Dontrien,205,5,210
21,Champagne-Ardenne,51,2,09,217,Dormans,2953,78,3031
21,Champagne-Ardenne,51,4,24,219,Drosnay,169,2,171
21,Champagne-Ardenne,51,4,34,220,Drouilly,125,7,132
21,Champagne-Ardenne,51,5,08,222,Éclaires,93,0,93
21,Champagne-Ardenne,51,4,24,223,Écollemont,52,0,52
21,Champagne-Ardenne,51,4,28,224,Écriennes,142,6,148
21,Champagne-Ardenne,51,3,31,225,Écueil,313,10,323
21,Champagne-Ardenne,51,1,29,226,Écury-le-Repos,63,3,66
21,Champagne-Ardenne,51,1,10,227,Écury-sur-Coole,466,11,477
21,Champagne-Ardenne,51,5,23,228,Élise-Daucourt,106,2,108
21,Champagne-Ardenne,51,5,08,229,Épense,102,4,106
21,Champagne-Ardenne,51,2,97,230,Épernay,24609,629,25238
21,Champagne-Ardenne,51,1,16,231,L' Épine,642,27,669
21,Champagne-Ardenne,51,3,04,232,Époye,438,4,442
21,Champagne-Ardenne,51,2,12,233,Escardes,83,5,88
21,Champagne-Ardenne,51,2,01,234,Esclavolles-Lurey,531,12,543
21,Champagne-Ardenne,51,2,12,236,Les Essarts-le-Vicomte,131,6,137
21,Champagne-Ardenne,51,2,12,235,Les Essarts-lès-Sézanne,268,6,274
21,Champagne-Ardenne,51,2,12,237,Esternay,1755,35,1790
21,Champagne-Ardenne,51,2,18,238,Étoges,312,5,317
21,Champagne-Ardenne,51,1,29,239,Étréchy,120,2,122
21,Champagne-Ardenne,51,4,28,240,Étrepy,144,9,153
21,Champagne-Ardenne,51,2,13,241,Euvy,82,2,84
21,Champagne-Ardenne,51,1,36,242,Fagnières,4522,139,4661
21,Champagne-Ardenne,51,2,13,243,Faux-Fresnay,344,11,355
21,Champagne-Ardenne,51,1,10,244,Faux-Vésigneul,236,7,243
21,Champagne-Ardenne,51,3,31,245,Faverolles-et-Coëmy,508,5,513
21,Champagne-Ardenne,51,4,28,246,Favresse,180,3,183
21,Champagne-Ardenne,51,2,13,248,Fère-Champenoise,2303,54,2357
21,Champagne-Ardenne,51,2,18,247,Fèrebrianges,176,4,180
21,Champagne-Ardenne,51,2,09,249,Festigny,389,13,402
21,Champagne-Ardenne,51,3,14,250,Fismes,5330,113,5443
21,Champagne-Ardenne,51,2,02,251,Flavigny,194,8,202
21,Champagne-Ardenne,51,2,37,252,Fleury-la-Rivière,497,6,503
21,Champagne-Ardenne,51,5,23,253,Florent-en-Argonne,243,10,253
21,Champagne-Ardenne,51,2,25,254,Fontaine-Denis-Nuisy,248,4,252
21,Champagne-Ardenne,51,5,32,255,Fontaine-en-Dormois,21,0,21
21,Champagne-Ardenne,51,2,03,256,Fontaine-sur-Ay,323,8,331
21,Champagne-Ardenne,51,2,12,258,La Forestière,235,7,242
21,Champagne-Ardenne,51,1,16,259,Francheville,210,4,214
21,Champagne-Ardenne,51,1,16,260,Le Fresne,56,2,58
21,Champagne-Ardenne,51,3,05,261,Fresne-lès-Reims,428,12,440
21,Champagne-Ardenne,51,4,33,262,Frignicourt,1786,77,1863
21,Champagne-Ardenne,51,2,17,263,Fromentières,369,8,377
21,Champagne-Ardenne,51,2,17,264,Le Gault-Soigny,498,10,508
21,Champagne-Ardenne,51,2,25,265,Gaye,555,18,573
21,Champagne-Ardenne,51,2,03,266,Germaine,538,12,550
21,Champagne-Ardenne,51,3,31,267,Germigny,192,4,196
21,Champagne-Ardenne,51,1,29,268,Germinon,127,4,131
21,Champagne-Ardenne,51,4,24,269,Giffaumont-Champaubert,259,4,263
21,Champagne-Ardenne,51,4,24,270,Gigny-Bussy,251,10,261
21,Champagne-Ardenne,51,2,02,271,Gionges,145,89,234
21,Champagne-Ardenne,51,5,08,272,Givry-en-Argonne,464,16,480
21,Champagne-Ardenne,51,1,29,273,Givry-lès-Loisy,79,2,81
21,Champagne-Ardenne,51,5,23,274,Gizaucourt,105,3,108
21,Champagne-Ardenne,51,4,34,275,Glannes,163,4,167
21,Champagne-Ardenne,51,2,13,276,Gourgançon,164,2,166
21,Champagne-Ardenne,51,1,35,278,Les Grandes-Loges,259,8,267
21,Champagne-Ardenne,51,2,01,279,Granges-sur-Aube,170,0,170
21,Champagne-Ardenne,51,5,32,280,Gratreuil,27,0,27
21,Champagne-Ardenne,51,2,02,281,Grauves,668,19,687
21,Champagne-Ardenne,51,3,31,282,Gueux,1774,56,1830
21,Champagne-Ardenne,51,5,23,283,Hans,153,2,155
21,Champagne-Ardenne,51,4,28,284,Haussignémont,282,5,287
21,Champagne-Ardenne,51,2,13,285,Haussimont,160,7,167
21,Champagne-Ardenne,51,4,24,286,Hauteville,223,6,229
21,Champagne-Ardenne,51,2,03,287,Hautvillers,792,9,801
21,Champagne-Ardenne,51,4,15,290,Heiltz-l'Évêque,284,6,290
21,Champagne-Ardenne,51,4,28,288,Heiltz-le-Hutier,200,3,203
21,Champagne-Ardenne,51,4,15,289,Heiltz-le-Maurupt,392,17,409
21,Champagne-Ardenne,51,3,14,291,Hermonville,1310,25,1335
21,Champagne-Ardenne,51,5,08,292,Herpont,116,0,116
21,Champagne-Ardenne,51,3,05,293,Heutrégiville,402,9,411
21,Champagne-Ardenne,51,3,14,294,Hourges,95,1,96
21,Champagne-Ardenne,51,4,34,295,Huiron,331,12,343
21,Champagne-Ardenne,51,4,26,296,Humbauville,70,1,71
21,Champagne-Ardenne,51,2,09,298,Igny-Comblizy,440,12,452
21,Champagne-Ardenne,51,4,28,300,Isle-sur-Marne,107,2,109
21,Champagne-Ardenne,51,3,05,299,Isles-sur-Suippe,797,13,810
21,Champagne-Ardenne,51,1,35,301,Isse,123,0,123
21,Champagne-Ardenne,51,2,02,302,Les Istres-et-Bury,90,7,97
21,Champagne-Ardenne,51,1,10,303,Jâlons,586,10,596
21,Champagne-Ardenne,51,2,17,304,Janvilliers,120,0,120
21,Champagne-Ardenne,51,3,31,305,Janvry,120,6,126
21,Champagne-Ardenne,51,2,12,306,Joiselle,86,5,91
21,Champagne-Ardenne,51,1,27,307,Jonchery-sur-Suippe,170,4,174
21,Champagne-Ardenne,51,3,14,308,Jonchery-sur-Vesle,1968,28,1996
21,Champagne-Ardenne,51,3,07,309,Jonquery,89,4,93
21,Champagne-Ardenne,51,3,31,310,Jouy-lès-Reims,191,3,194
21,Champagne-Ardenne,51,4,15,311,Jussecourt-Minecourt,201,2,203
21,Champagne-Ardenne,51,1,35,312,Juvigny,968,30,998
21,Champagne-Ardenne,51,2,25,313,Lachy,328,11,339
21,Champagne-Ardenne,51,3,31,314,Lagery,193,5,198
21,Champagne-Ardenne,51,4,24,315,Landricourt,145,6,151
21,Champagne-Ardenne,51,4,28,316,Larzicourt,305,7,312
21,Champagne-Ardenne,51,5,23,317,Laval-sur-Tourbe,53,2,55
21,Champagne-Ardenne,51,3,05,318,Lavannes,578,10,588
21,Champagne-Ardenne,51,2,13,319,Lenharrée,96,4,100
21,Champagne-Ardenne,51,2,09,320,Leuvrigny,322,9,331
21,Champagne-Ardenne,51,3,31,321,Lhéry,81,1,82
21,Champagne-Ardenne,51,4,24,322,Lignon,94,6,100
21,Champagne-Ardenne,51,2,25,323,Linthelles,115,5,120
21,Champagne-Ardenne,51,2,25,324,Linthes,115,6,121
21,Champagne-Ardenne,51,4,33,325,Lisse-en-Champagne,123,1,124
21,Champagne-Ardenne,51,1,27,326,Livry-Louvercy,845,35,880
21,Champagne-Ardenne,51,1,29,327,Loisy-en-Brie,189,3,192
21,Champagne-Ardenne,51,4,34,328,Loisy-sur-Marne,941,14,955
21,Champagne-Ardenne,51,3,05,329,Loivre,1122,16,1138
21,Champagne-Ardenne,51,2,03,331,Louvois,344,7,351
21,Champagne-Ardenne,51,3,30,333,Ludes,634,9,643
21,Champagne-Ardenne,51,4,33,334,Luxémont-et-Villotte,488,12,500
21,Champagne-Ardenne,51,5,23,336,Maffrécourt,60,3,63
21,Champagne-Ardenne,51,2,03,663,Magenta,1750,27,1777
21,Champagne-Ardenne,51,3,14,337,Magneux,237,2,239
21,Champagne-Ardenne,51,3,30,338,Mailly-Champagne,743,19,762
21,Champagne-Ardenne,51,1,10,339,Mairy-sur-Marne,548,25,573
21,Champagne-Ardenne,51,4,34,340,Maisons-en-Champagne,475,13,488
21,Champagne-Ardenne,51,5,32,341,Malmy,23,2,25
21,Champagne-Ardenne,51,2,02,342,Mancy,259,3,262
21,Champagne-Ardenne,51,2,01,343,Marcilly-sur-Seine,653,24,677
21,Champagne-Ardenne,51,2,37,344,Mardeuil,1548,34,1582
21,Champagne-Ardenne,51,2,18,345,Mareuil-en-Brie,251,6,257
21,Champagne-Ardenne,51,2,09,346,Mareuil-le-Port,1289,19,1308
21,Champagne-Ardenne,51,2,03,347,Mareuil-sur-Ay,1184,25,1209
21,Champagne-Ardenne,51,3,31,348,Marfaux,154,3,157
21,Champagne-Ardenne,51,4,24,349,Margerie-Hancourt,203,0,203
21,Champagne-Ardenne,51,2,18,350,Margny,108,4,112
21,Champagne-Ardenne,51,2,13,351,Marigny,100,1,101
21,Champagne-Ardenne,51,4,33,352,Marolles,838,3,841
21,Champagne-Ardenne,51,2,01,353,Marsangis,49,0,49
21,Champagne-Ardenne,51,1,16,354,Marson,278,7,285
21,Champagne-Ardenne,51,5,32,355,Massiges,49,0,49
21,Champagne-Ardenne,51,4,28,356,Matignicourt-Goncourt,113,1,114
21,Champagne-Ardenne,51,1,10,357,Matougues,654,17,671
21,Champagne-Ardenne,51,4,28,358,Maurupt-le-Montois,564,4,568
21,Champagne-Ardenne,51,2,17,359,Mécringes,139,5,144
21,Champagne-Ardenne,51,2,12,360,Le Meix-Saint-Epoing,245,10,255
21,Champagne-Ardenne,51,4,26,361,Le Meix-Tiercelin,193,4,197
21,Champagne-Ardenne,51,3,05,362,Merfy,654,11,665
21,Champagne-Ardenne,51,4,33,363,Merlaut,260,8,268
21,Champagne-Ardenne,51,3,31,364,Méry-Prémecy,63,1,64
21,Champagne-Ardenne,51,3,31,365,Les Mesneux,853,29,882
21,Champagne-Ardenne,51,2,02,367,Le Mesnil-sur-Oger,1237,13,1250
21,Champagne-Ardenne,51,5,32,368,Minaucourt-le-Mesnil-lès-Hurlus,78,2,80
21,Champagne-Ardenne,51,2,25,369,Moeurs-Verdey,283,10,293
21,Champagne-Ardenne,51,5,23,370,Moiremont,208,1,209
21,Champagne-Ardenne,51,1,16,371,Moivre,49,1,50
21,Champagne-Ardenne,51,4,28,373,Moncetz-l'Abbaye,107,3,110
21,Champagne-Ardenne,51,1,16,372,Moncetz-Longevas,565,14,579
21,Champagne-Ardenne,51,2,25,374,Mondement-Montgivroux,46,2,48
21,Champagne-Ardenne,51,3,14,382,Mont-sur-Courville,130,2,132
21,Champagne-Ardenne,51,3,30,375,Montbré,263,3,266
21,Champagne-Ardenne,51,2,13,377,Montépreux,39,1,40
21,Champagne-Ardenne,51,2,12,376,Montgenost,149,7,156
21,Champagne-Ardenne,51,2,02,378,Monthelon,359,3,362
21,Champagne-Ardenne,51,3,14,379,Montigny-sur-Vesle,461,10,471
21,Champagne-Ardenne,51,2,17,380,Montmirail,3787,76,3863
21,Champagne-Ardenne,51,2,18,381,Montmort-Lucy,590,25,615
21,Champagne-Ardenne,51,2,02,384,Morangis,282,7,289
21,Champagne-Ardenne,51,2,17,386,Morsains,100,6,106
21,Champagne-Ardenne,51,2,02,387,Moslins,279,15,294
21,Champagne-Ardenne,51,1,27,388,Mourmelon-le-Grand,4979,69,5048
21,Champagne-Ardenne,51,1,27,389,Mourmelon-le-Petit,775,18,793
21,Champagne-Ardenne,51,2,37,390,Moussy,773,23,796
21,Champagne-Ardenne,51,3,31,391,Muizon,2250,59,2309
21,Champagne-Ardenne,51,2,03,392,Mutigny,227,4,231
21,Champagne-Ardenne,51,3,07,393,Nanteuil-la-Forêt,223,4,227
21,Champagne-Ardenne,51,2,12,395,Nesle-la-Reposte,93,6,99
21,Champagne-Ardenne,51,2,09,396,Nesle-le-Repons,154,2,156
21,Champagne-Ardenne,51,5,23,399,La Neuville-au-Pont,586,20,606
21,Champagne-Ardenne,51,5,08,397,La Neuville-aux-Bois,156,10,166
21,Champagne-Ardenne,51,3,07,398,La Neuville-aux-Larris,166,4,170
21,Champagne-Ardenne,51,2,12,402,Neuvy,217,4,221
21,Champagne-Ardenne,51,3,04,403,Nogent-l'Abbesse,558,7,565
21,Champagne-Ardenne,51,5,08,404,Noirlieu,124,8,132
21,Champagne-Ardenne,51,4,28,406,Norrois,177,1,178
21,Champagne-Ardenne,51,2,12,407,La Noue,277,6,283
21,Champagne-Ardenne,51,1,10,409,Nuisement-sur-Coole,318,14,332
21,Champagne-Ardenne,51,2,09,410,OEuilly,632,6,638
21,Champagne-Ardenne,51,2,02,411,Oger,576,15,591
21,Champagne-Ardenne,51,2,13,412,Ognes,69,1,70
